zone_profile_id,botanical_entry_id,branch_id,country,region,zone,microclimate_tags,production_mode,growth_habit,forest_garden_layer,guild_roles,light_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,harvest_window_brazil,propagation_methods,conservation_status,notes,source_table,source_row
BRWM-00259,BOT-BR-0095,branch_brazil,Brazil,Northeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,260
BRWM-00260,BOT-BR-0095,branch_brazil,Brazil,Southeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,261
BRWM-00261,BOT-BR-0095,branch_brazil,Brazil,South,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,262
BRWM-00262,BOT-BR-0095,branch_brazil,Brazil,Central-West,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,263
BRWM-00263,BOT-BR-0096,branch_brazil,Brazil,Northeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,264
BRWM-00264,BOT-BR-0096,branch_brazil,Brazil,Southeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,265
BRWM-00265,BOT-BR-0096,branch_brazil,Brazil,South,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,266
BRWM-00266,BOT-BR-0096,branch_brazil,Brazil,Central-West,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,267
BRWM-00267,BOT-BR-0097,branch_brazil,Brazil,Northeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,268
BRWM-00268,BOT-BR-0097,branch_brazil,Brazil,Southeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,269
BRWM-00269,BOT-BR-0097,branch_brazil,Brazil,South,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,270
BRWM-00270,BOT-BR-0097,branch_brazil,Brazil,Central-West,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,271
BRWM-00271,BOT-BR-0098,branch_brazil,Brazil,Northeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,272
BRWM-00272,BOT-BR-0098,branch_brazil,Brazil,Southeast,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,273
BRWM-00273,BOT-BR-0098,branch_brazil,Brazil,South,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,274
BRWM-00274,BOT-BR-0098,branch_brazil,Brazil,Central-West,Nationwide managed orchards,orchard management;full sun,Cultivated orchard,Tree,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,275
BRWM-00275,BOT-BR-0099,branch_brazil,Brazil,South,South Subtropical Humid,cooler subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,276
BRWM-00276,BOT-BR-0099,branch_brazil,Brazil,South,South Pampa / Cooler,cooler subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,277
BRWM-00277,BOT-BR-0099,branch_brazil,Brazil,Southeast,Southeast Highland Mild,cooler subtropical;well-drained,Cultivated orchard,Tree,Shrub,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Highland|South_Subtropical; biome_basis=atlantic_forest|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,278
BRWM-00278,BOT-BR-0100,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,humid subtropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,279
BRWM-00279,BOT-BR-0100,branch_brazil,Brazil,South,South Subtropical Humid,humid subtropical orchard,Cultivated orchard,Tree,Canopy,fruit_producer;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,280
BRWM-00280,BOT-BR-0101,branch_brazil,Brazil,South,South Subtropical Humid,well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado|Highland|South_Subtropical; biome_basis=atlantic_forest|cerrado|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,281
BRWM-00281,BOT-BR-0101,branch_brazil,Brazil,Southeast,Southeast Highland Mild,well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado|Highland|South_Subtropical; biome_basis=atlantic_forest|cerrado|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,282
BRWM-00282,BOT-BR-0101,branch_brazil,Brazil,Central-West,Central-West Cerrado Seasonal,well-drained;full sun,Cultivated orchard,Tree,Canopy,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado|Highland|South_Subtropical; biome_basis=atlantic_forest|cerrado|highland|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,283
BRWM-00283,BOT-BR-0102,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,284
BRWM-00284,BOT-BR-0102,branch_brazil,Brazil,Southeast,Managed medicinal crops,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,285
BRWM-00285,BOT-BR-0102,branch_brazil,Brazil,South,Managed medicinal crops,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,286
BRWM-00286,BOT-BR-0102,branch_brazil,Brazil,Central-West,Managed medicinal crops,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,full sun,low,low,high,very low,regional / variable,seed;cutting;graft;tissue_culture_limited,yes,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|Cerrado; biome_basis=atlantic_forest|cerrado; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,287
BRWM-00287,BOT-BR-0103,branch_brazil,Brazil,South,South Subtropical Humid,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,288
BRWM-00288,BOT-BR-0103,branch_brazil,Brazil,Southeast,Southeast Atlantic Humid,trellised;well-drained,Managed medicinal crop,Vine,Climber,medicinal;climber,,,,,,,,Not reviewed,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Atlantic_Forest|South_Subtropical; biome_basis=atlantic_forest|south_subtropical; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,289
BRWM-00289,BOT-BR-0104,branch_brazil,Brazil,North,North Amazon Wet,humid tropical;managed fields,Cultivated / managed,Vine / shrub,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,290
BRWM-00290,BOT-BR-0105,branch_brazil,Brazil,North,North Amazon Wet,humid tropical managed fields,Cultivated,Shrub / vine,Shrub,fruit_producer;medicinal;structural,full sun,low,low,high,very low,regional / variable,seed;cutting_limited;graft;tissue_culture_limited,no,Fill only from source-backed regional data; legacy Season is summary only. | biome_tags=Amazon; biome_basis=amazon; normalization_pass=Brazil_FNP_2026-04-05,Brazil_Working_Master,291
